Date,Open,High,Low,Close
2021-09-14T09:15:00+0530,36639.95,36689.75,36602.2,36678.8
2021-09-14T09:17:00+0530,36680,36690.5,36660,36660
2021-09-14T09:19:00+0530,36659.3,36704.3,36648.35,36700.15
2021-09-14T09:21:00+0530,36698.65,36718.2,36669.15,36689.35
2021-09-14T09:23:00+0530,36689.15,36694.2,36672.65,36692.8
2021-09-14T09:25:00+0530,36694.8,36699.55,36673.85,36674.5
2021-09-14T09:27:00+0530,36677.25,36677.85,36665.6,36675.6
2021-09-14T09:29:00+0530,36674.25,36714.4,36674.25,36714.35
2021-09-14T09:31:00+0530,36716.3,36740.35,36716.15,36738.9
2021-09-14T09:33:00+0530,36739.9,36755.3,36735.2,36742.2
2021-09-14T09:35:00+0530,36742.15,36750.05,36728.9,36730
2021-09-14T09:37:00+0530,36731,36731.9,36711.1,36711.1
2021-09-14T09:39:00+0530,36712.15,36716.85,36694.55,36709.35
2021-09-14T09:41:00+0530,36708,36726.7,36699.5,36726.7
2021-09-14T09:43:00+0530,36727.5,36738.9,36723.75,36732.85
2021-09-14T09:45:00+0530,36732.6,36732.6,36715.1,36720.5
2021-09-14T09:47:00+0530,36718.85,36719.6,36708.7,36713.35
2021-09-14T09:49:00+0530,36706.9,36710.6,36704,36708
2021-09-14T09:51:00+0530,36706.4,36711.4,36699.1,36709.95
2021-09-14T09:53:00+0530,36709.35,36711.65,36670.65,36682.2
2021-09-14T09:55:00+0530,36683,36684.8,36663.5,36674.3
2021-09-14T09:57:00+0530,36674.4,36688.8,36667.2,36686.55
2021-09-14T09:59:00+0530,36692.4,36701.1,36684.8,36689.45
2021-09-14T10:01:00+0530,36689.2,36691.15,36657.9,36668.35
2021-09-14T10:03:00+0530,36668.6,36668.8,36655.75,36662.3
2021-09-14T10:05:00+0530,36662.9,36668.35,36650.7,36664.2
2021-09-14T10:07:00+0530,36664.95,36681.25,36662.4,36676.7
2021-09-14T10:09:00+0530,36676.85,36676.85,36659,36673.65
2021-09-14T10:11:00+0530,36671.7,36695.25,36670.3,36692.9
2021-09-14T10:13:00+0530,36693.5,36708.5,36691.25,36706.45
2021-09-14T10:15:00+0530,36707.8,36716.8,36704.55,36712.9
2021-09-14T10:17:00+0530,36713.4,36726.65,36709.1,36724.5
2021-09-14T10:19:00+0530,36723.5,36726.35,36708,36714.9
2021-09-14T10:21:00+0530,36715.95,36732.85,36713.85,36728.6
2021-09-14T10:23:00+0530,36731.75,36734.3,36716.85,36718.4
2021-09-14T10:25:00+0530,36718.8,36720.8,36689.25,36689.7
2021-09-14T10:27:00+0530,36692.05,36714.05,36692.05,36712.3
2021-09-14T10:29:00+0530,36713.8,36733.2,36710.05,36733.2
2021-09-14T10:31:00+0530,36730.2,36734.1,36716.55,36725.2
2021-09-14T10:33:00+0530,36725.05,36728.7,36716.2,36717.15
2021-09-14T10:35:00+0530,36721.15,36727.65,36716.15,36723.95
2021-09-14T10:37:00+0530,36725.55,36737.7,36724.65,36736.9
2021-09-14T10:39:00+0530,36734.65,36740.25,36708.85,36718
2021-09-14T10:41:00+0530,36716.7,36719.15,36704.3,36708.45
2021-09-14T10:43:00+0530,36708.1,36720.25,36704.7,36719.85
2021-09-14T10:45:00+0530,36720.4,36737.75,36718.05,36725.8
2021-09-14T10:47:00+0530,36726,36730.25,36712.2,36714.95
2021-09-14T10:49:00+0530,36718.1,36723.7,36708.8,36713.95
2021-09-14T10:51:00+0530,36715.15,36715.15,36703.45,36705.4
2021-09-14T10:53:00+0530,36706.75,36707.05,36692.95,36699.5
2021-09-14T10:55:00+0530,36699.35,36705.5,36693.6,36704.15
2021-09-14T10:57:00+0530,36703.55,36713.85,36701.4,36708.4
2021-09-14T10:59:00+0530,36708.6,36711.9,36699.8,36711.8
2021-09-14T11:01:00+0530,36709.8,36713.1,36695.5,36695.5
2021-09-14T11:03:00+0530,36696.3,36702.75,36695.4,36699.1
2021-09-14T11:05:00+0530,36699.1,36706.3,36688.5,36692.4
2021-09-14T11:07:00+0530,36689.6,36695.3,36683.25,36693.3
2021-09-14T11:09:00+0530,36691,36693.95,36670.95,36672.95
2021-09-14T11:11:00+0530,36672.1,36696.15,36667.55,36688.55
2021-09-14T11:13:00+0530,36689.35,36695.4,36687.85,36694.75
2021-09-14T11:15:00+0530,36692.65,36705.95,36688.1,36700.9
2021-09-14T11:17:00+0530,36701.4,36708.45,36695.7,36706.05
2021-09-14T11:19:00+0530,36705.3,36708.55,36687.35,36696.05
2021-09-14T11:21:00+0530,36693.45,36693.7,36682.35,36689.85
2021-09-14T11:23:00+0530,36690.35,36691.25,36662.4,36670.25
2021-09-14T11:25:00+0530,36666.3,36678.7,36657.6,36663.55
2021-09-14T11:27:00+0530,36663,36666.9,36653.2,36653.6
2021-09-14T11:29:00+0530,36655.7,36660.95,36643.1,36650.05
2021-09-14T11:31:00+0530,36649.9,36657.45,36647.05,36651.85
